"school_name","major_group","grand_total"
"WiltonPlEL","Temporary Personnel Account",18370
"WiltonPlEL","Transportation",5550
"WindsorM/SAeroMag","Administrators (Principals & Assistant Principals)",139630
"WindsorM/SAeroMag","Arts Program",38196
"WindsorM/SAeroMag","Cafeteria",112032
"WindsorM/SAeroMag","Campus Aides",21030
"WindsorM/SAeroMag","Classified Overtime, X & Z Time",1000
"WindsorM/SAeroMag","Clerical Support",124665
"WindsorM/SAeroMag","Common Core State Standards",40320
"WindsorM/SAeroMag","Coordinators",98954
"WindsorM/SAeroMag","Counselors",62756
"WindsorM/SAeroMag","Counselors, Pupil Services & Attendance (Psa)",10440
"WindsorM/SAeroMag","Custodial Supplies",4311
"WindsorM/SAeroMag","Custodians",127062
"WindsorM/SAeroMag","Differentials/Longevities",2870
"WindsorM/SAeroMag","General Supplies",2540
"WindsorM/SAeroMag","Instructional Aides",15299
"WindsorM/SAeroMag","Instructional Aides",37785
"WindsorM/SAeroMag","Instructional Materials",204
"WindsorM/SAeroMag","Instructional Materials",570
"WindsorM/SAeroMag","Instructional Materials",1000
"WindsorM/SAeroMag","Instructional Materials",1009
"WindsorM/SAeroMag","Instructional Materials",10216
"WindsorM/SAeroMag","Magnet Schools Resources",9792
"WindsorM/SAeroMag","Magnet Schools Resources",110181
"WindsorM/SAeroMag","Nurses",19790
"WindsorM/SAeroMag","Nurses",59369
"WindsorM/SAeroMag","Parent Involvement",4764
"WindsorM/SAeroMag","Parent Involvement",5636
"WindsorM/SAeroMag","Psychologists",5220
"WindsorM/SAeroMag","Psychologists",31320
"WindsorM/SAeroMag","School Readiness Language Development Program",114774
"WindsorM/SAeroMag","Sped-Allocation To Schools For Compliance",2997
"WindsorM/SAeroMag","Sped-Assistants",49500
"WindsorM/SAeroMag","Sped-Teacher-Resource Specialist Program",102343
"WindsorM/SAeroMag","Substitutes-Day To Day And Long-Term",3435
"WindsorM/SAeroMag","Substitutes-Day To Day And Long-Term",76130
"WindsorM/SAeroMag","Teachers",2133452
"WindsorM/SAeroMag","Temporary Personnel Account",20007
"WinnetkaEL","Administrators (Principals & Assistant Principals)",137098
"WinnetkaEL","Advisors",98954
"WinnetkaEL","Afterschool Programs",1615
"WinnetkaEL","Afterschool Programs",79568
"WinnetkaEL","Arts Program",19098
"WinnetkaEL","Cafeteria",118934
"WinnetkaEL","Campus Aides",21473
"WinnetkaEL","Certificated Supplemental Time (X, Z, & Professional Development)",4010
"WinnetkaEL","Certificated Supplemental Time (X, Z, & Professional Development)",10026
"WinnetkaEL","Clerical Substitutes",831
"WinnetkaEL","Clerical Support",124665
"WinnetkaEL","Coaches Instructional",58784
"WinnetkaEL","Common Core State Standards",17900
"WinnetkaEL","Coordinators",58045
"WinnetkaEL","Custodial Supplies",3908
"WinnetkaEL","Custodians",127062
"WinnetkaEL","Differentials/Longevities",718
"WinnetkaEL","Differentials/Longevities",1436
"WinnetkaEL","Employee Benefits/Adjustments/Public Employee Retirements",-17134
"WinnetkaEL","General Supplies",7922
"WinnetkaEL","Indirect Cost",3978
"WinnetkaEL","Instructional Aides",7557
"WinnetkaEL","Instructional Aides",8427
"WinnetkaEL","Instructional Materials",1000
"WinnetkaEL","Instructional Materials",7072
"WinnetkaEL","Instructional Materials",10066
"WinnetkaEL","Instructional Materials",12068
"WinnetkaEL","Library Aides",11470
"WinnetkaEL","Nurses",19790
"WinnetkaEL","Parent Involvement",4512
"WinnetkaEL","Parent Involvement",5322
"WinnetkaEL","Psychologists",5220
"WinnetkaEL","Psychologists",20880
"WinnetkaEL","School Readiness Language Development Program",117674
"WinnetkaEL","Sped-Allocation To Schools For Compliance",4144
"WinnetkaEL","Sped-Assistants",287291
"WinnetkaEL","Sped-Ima Allocation To Schools",357
"WinnetkaEL","Sped-Teacher-Resource Specialist Program",101697
"WinnetkaEL","Sped-Teacher-Special Day Program",269506
"WinnetkaEL","Substitutes-Day To Day And Long-Term",2000
"WinnetkaEL","Substitutes-Day To Day And Long-Term",2644
"WinnetkaEL","Substitutes-Day To Day And Long-Term",6925
"WinnetkaEL","Substitutes-Day To Day And Long-Term",62890
"WinnetkaEL","Teacher Assistants",362
"WinnetkaEL","Teacher Assistants",64140
"WinnetkaEL","Teachers",1829048
"WinnetkaEL","Temporary Personnel Account",10252
"WisdomElCSPP","Early Childhood Development",118229
"WisdomElementarySc","Administrators (Principals & Assistant Principals)",122421
"WisdomElementarySc","Advisors",98954
"WisdomElementarySc","Arts Program",38196
"WisdomElementarySc","Cafeteria",205034
"WisdomElementarySc","Campus Aides",21030
"WisdomElementarySc","Certificated Supplemental Time (X, Z, & Professional Development)",848
"WisdomElementarySc","Certificated Supplemental Time (X, Z, & Professional Development)",6406
"WisdomElementarySc","Certificated Supplemental Time (X, Z, & Professional Development)",26765
"WisdomElementarySc","Certificated Supplemental Time (X, Z, & Professional Development)",36322
"WisdomElementarySc","Clerical Support",179494
"WisdomElementarySc","Coaches Instructional",22097
"WisdomElementarySc","Coaches Instructional",81342
"WisdomElementarySc","Coaches Instructional",202585
"WisdomElementarySc","Coordinators",98954
"WisdomElementarySc","Custodial Supplies",5629
"WisdomElementarySc","Custodians",26420
"WisdomElementarySc","Custodians",171084
"WisdomElementarySc","Differentials/Longevities",1435
"WisdomElementarySc","Differentials/Longevities",1436
"WisdomElementarySc","General Supplies",8500
"WisdomElementarySc","Instructional Materials",7950
"WisdomElementarySc","Instructional Materials",18492
"WisdomElementarySc","Instructional Materials",21498
"WisdomElementarySc","Nurses",19790
"WisdomElementarySc","Nurses",79161
"WisdomElementarySc","Off-Norm & One Time School Allocations",0
"WisdomElementarySc","Parent Involvement",5677
"WisdomElementarySc","Parent Involvement",9852
"WisdomElementarySc","Psychiatric Social Workers",20880
"WisdomElementarySc","Psychologists",5220
"WisdomElementarySc","Sped-Allocation To Schools For Compliance",3762
"WisdomElementarySc","Sped-Assistants",49500
"WisdomElementarySc","Sped-Assistants",148500
"WisdomElementarySc","Sped-Ima Allocation To Schools",345
"WisdomElementarySc","Sped-Teacher-Resource Specialist Program",100075
"WisdomElementarySc","Sped-Teacher-Special Day Program",258318
"WisdomElementarySc","Substitutes-Day To Day And Long-Term",14223
"WisdomElementarySc","Substitutes-Day To Day And Long-Term",39667
"WisdomElementarySc","Substitutes-Day To Day And Long-Term",65000
"WisdomElementarySc","Teacher Assistants",25654
"WisdomElementarySc","Teacher Assistants",68902
"WisdomElementarySc","Teachers",16043
"WisdomElementarySc","Teachers",17043
"WisdomElementarySc","Teachers",3265108
"WisdomElementarySc","Temporary Personnel Account",40014
"WonderlandEL","Administrators (Principals & Assistant Principals)",134834
"WonderlandEL","Arts Program",38196
"WonderlandEL","Cafeteria",81590
"WonderlandEL","Campus Aides",21030
"WonderlandEL","Certificated Supplemental Time (X, Z, & Professional Development)",313
"WonderlandEL","Clerical Support",124665
"WonderlandEL","Coaches Instructional",7939
"WonderlandEL","Common Core State Standards",37870
"WonderlandEL","Custodial Supplies",4179
"WonderlandEL","Custodians",127062
"WonderlandEL","Differentials/Longevities",233
"WonderlandEL","Donations",0
"WonderlandEL","Employee Benefits/Adjustments/Public Employee Retirements",-1155
"WonderlandEL","General Supplies",2867
"WonderlandEL","Instructional Materials",8876
"WonderlandEL","Nurses",19790
"WonderlandEL","Psychologists",5220
"WonderlandEL","Sped-Allocation To Schools For Compliance",1530
"WonderlandEL","Sped-Assistants",194459
"WonderlandEL","Sped-Teacher-Resource Specialist Program",68575
"WonderlandEL","Substitutes-Day To Day And Long-Term",1533
"WonderlandEL","Substitutes-Day To Day And Long-Term",46340
"WonderlandEL","Teachers",1283865
"WonderlandEL","Temporary Personnel Account",11440
"WonderlandG/HAMag","Clerical Substitutes",356
"WonderlandG/HAMag","General Supplies",3128
"WonderlandG/HAMag","Instructional Materials",2944
"WonderlandG/HAMag","Magnet Schools Resources",3128
"WonderlandG/HAMag","Magnet Schools Resources",57756
"WonderlandG/HAMag","Sped-Allocation To Schools For Compliance",128
"WonderlandG/HAMag","Sped-Assistants",49500
"WonderlandG/HAMag","Substitutes-Day To Day And Long-Term",19860
"WonderlandG/HAMag","Teachers",594104
"WoodcrestEL","Administrators (Principals & Assistant Principals)",120175
"WoodcrestEL","Administrators (Principals & Assistant Principals)",128347
"WoodcrestEL","Advisors",98954
"WoodcrestEL","Arts Program",38196
"WoodcrestEL","Cafeteria",237197
"WoodcrestEL","Campus Aides",21473
"WoodcrestEL","Categorical Program Advisors",100390
"WoodcrestEL","Certificated Supplemental Time (X, Z, & Professional Development)",848
"WoodcrestEL","Certificated Supplemental Time (X, Z, & Professional Development)",4000
"WoodcrestEL","Certificated Supplemental Time (X, Z, & Professional Development)",18806
"WoodcrestEL","Clerical Substitutes",1553
"WoodcrestEL","Clerical Support",179494
"WoodcrestEL","Coaches Instructional",22097
"WoodcrestEL","Coaches Instructional",81342
"WoodcrestEL","Coaches Instructional",102204
"WoodcrestEL","Common Core State Standards",63700
"WoodcrestEL","Coordinators",98954
"WoodcrestEL","Counselors, Pupil Services & Attendance (Psa)",41760
"WoodcrestEL","Custodial Supplies",6110
"WoodcrestEL","Custodians",151302
"WoodcrestEL","Differentials/Longevities",1436
"WoodcrestEL","Differentials/Longevities",1436
"WoodcrestEL","General Supplies",14943
"WoodcrestEL","Instructional Materials",675
"WoodcrestEL","Instructional Materials",1000
"WoodcrestEL","Instructional Materials",8764
"WoodcrestEL","Instructional Materials",25000
"WoodcrestEL","Library Aides",4388
"WoodcrestEL","Library Aides",7085
"WoodcrestEL","Nurses",19790
"WoodcrestEL","Nurses",19791
"WoodcrestEL","Parent Involvement",500
"WoodcrestEL","Parent Involvement",10296
"WoodcrestEL","Psychiatric Social Workers",41760
"WoodcrestEL","Psychologists",5220
"WoodcrestEL","Psychologists",36541
"WoodcrestEL","Reasonable Accommodations",35396
"WoodcrestEL","School Readiness Language Development Program",113507
"WoodcrestEL","Sped-Allocation To Schools For Compliance",5865
"WoodcrestEL","Sped-Assistants",99000
"WoodcrestEL","Sped-Assistants",296841
"WoodcrestEL","Sped-Ima Allocation To Schools",791
"WoodcrestEL","Sped-Teacher-Resource Specialist Program",78031
"WoodcrestEL","Sped-Teacher-Special Day Program",387788
"WoodcrestEL","Substitutes-Day To Day And Long-Term",551
"WoodcrestEL","Substitutes-Day To Day And Long-Term",15000
"WoodcrestEL","Substitutes-Day To Day And Long-Term",109230
"WoodcrestEL","Teacher Assistants",400
"WoodcrestEL","Teacher Assistants",64135
"WoodcrestEL","Teachers",3055060
"WoodcrestEL","Temporary Personnel Account",19338
"WoodcrestEL","Transportation",6712
"WoodenHS","Options Program",47
"WoodenHS","Options Program",667
"WoodenHS","Options Program",726
"WoodenHS","Options Program",864
"WoodenHS","Options Program",1363
"WoodenHS","Options Program",4434
"WoodenHS","Options Program",10920
"WoodenHS","Options Program",18499
"WoodenHS","Options Program",32800
"WoodenHS","Options Program",38201
"WoodenHS","Options Program",44568
"WoodenHS","Options Program",59224
"WoodenHS","Options Program",822483
"WoodenHS","Sped-Options",166
"WoodenHS","Sped-Options",1212
"WoodenHS","Sped-Options",49500
"WoodenHS","Sped-Options",102343
"WoodlakeEL","Administrators (Principals & Assistant Principals)",128347
"WoodlakeEL","Arts Program",38196
"WoodlakeEL","Cafeteria",81590
"WoodlakeEL","Campus Aides",21030
"WoodlakeEL","Certificated Supplemental Time (X, Z, & Professional Development)",762
"WoodlakeEL","Clerical Substitutes",899
"WoodlakeEL","Clerical Support",1500
"WoodlakeEL","Clerical Support",124665
"WoodlakeEL","Common Core State Standards",24550
"WoodlakeEL","Custodial Supplies",4068
"WoodlakeEL","Custodians",124334
"WoodlakeEL","Differentials/Longevities",2800
"WoodlakeEL","General Supplies",8483
"WoodlakeEL","Instructional Aides",7557
"WoodlakeEL","Instructional Materials",1135
"WoodlakeEL","Instructional Materials",7664
"WoodlakeEL","Instructional Materials",160016
"WoodlakeEL","Nurses",19790
"WoodlakeEL","Parent Involvement",9500
"WoodlakeEL","Psychologists",5220
"WoodlakeEL","Sped-Allocation To Schools For Compliance",3762
"WoodlakeEL","Sped-Assistants",95674
"WoodlakeEL","Sped-Assistants",339848
"WoodlakeEL","Sped-Assistants-Preschool",100788
"WoodlakeEL","Sped-Educationally Related Mental Health Services",49500
"WoodlakeEL","Sped-Ima Allocation To Schools",268
"WoodlakeEL","Sped-Teacher-Resource Specialist Program",99344
"WoodlakeEL","Sped-Teacher-Special Day Program",253737
"WoodlakeEL","Substitutes-Day To Day And Long-Term",21010
"WoodlakeEL","Substitutes-Day To Day And Long-Term",62890
"WoodlakeEL","Teacher Assistants",47039
"WoodlakeEL","Teachers",1893729
"WoodlakeEL","Temporary Personnel Account",10978
"WoodlandHillsAcad","Administrators (Principals & Assistant Principals)",275534
"WoodlandHillsAcad","Advisors",56315
"WoodlandHillsAcad","Cafeteria",262505
"WoodlandHillsAcad","Campus Aides",95073
"WoodlandHillsAcad","Categorical Program Advisors",58763
"WoodlandHillsAcad","Certificated Supplemental Time (X, Z, & Professional Development)",337
"WoodlandHillsAcad","Certificated Supplemental Time (X, Z, & Professional Development)",21500
"WoodlandHillsAcad","Certificated Supplemental Time (X, Z, & Professional Development)",34479
"WoodlandHillsAcad","Classified Overtime, X & Z Time",1400
"WoodlandHillsAcad","Clerical Substitutes",2016
"WoodlandHillsAcad","Clerical Support",283386
"WoodlandHillsAcad","Coaches Instructional",58907
"WoodlandHillsAcad","Common Core State Standards",80500
"WoodlandHillsAcad","Counseling Aides",16084
"WoodlandHillsAcad","Counseling Time (Registration)",4216
"WoodlandHillsAcad","Counselors",201772
"WoodlandHillsAcad","Custodial Overtime & Relief",100
"WoodlandHillsAcad","Custodial Supplies",9144
"WoodlandHillsAcad","Custodians",261889
"WoodlandHillsAcad","Differentials/Longevities",1222
"WoodlandHillsAcad","Employee Benefits/Adjustments/Public Employee Retirements",-17134
"WoodlandHillsAcad","Employee Benefits/Adjustments/Public Employee Retirements",-8567
"WoodlandHillsAcad","Financial Managers",36819
"WoodlandHillsAcad","General Supplies",1000
"WoodlandHillsAcad","Indirect Cost",2725
"WoodlandHillsAcad","Instructional Aides",29901
"WoodlandHillsAcad","Instructional Materials",1000
"WoodlandHillsAcad","Instructional Materials",11926
"WoodlandHillsAcad","Instructional Materials",26453
"WoodlandHillsAcad","Instructional Materials",52500
"WoodlandHillsAcad","Library Aides",43232
"WoodlandHillsAcad","Mileage & Tuition Reimbursement",100
"WoodlandHillsAcad","Nurses",19790
"WoodlandHillsAcad","Parent Involvement",6510
"WoodlandHillsAcad","Parent Involvement",12000
"WoodlandHillsAcad","Psychologists",8352
"WoodlandHillsAcad","Reasonable Accommodations",12827
"WoodlandHillsAcad","Sped-Allocation To Schools For Compliance",9372
"WoodlandHillsAcad","Sped-Assistants",676639
"WoodlandHillsAcad","Sped-Ima Allocation To Schools",536
"WoodlandHillsAcad","Sped-Teacher-Resource Specialist Program",376698
"WoodlandHillsAcad","Sped-Teacher-Special Day Program",294769
"WoodlandHillsAcad","Substitutes-Day To Day And Long-Term",825
"WoodlandHillsAcad","Substitutes-Day To Day And Long-Term",46702
"WoodlandHillsAcad","Teacher Academic Differentials",3348
"WoodlandHillsAcad","Teacher Assistants",1200
"WoodlandHillsAcad","Teacher Assistants",12827
"WoodlandHillsAcad","Teacher Assistants",25654
"WoodlandHillsAcad","Teachers",40033
"WoodlandHillsAcad","Teachers",3069063
"WoodlandHillsAcad","Temporary Personnel Account",17856
"WoodlandHillsChtr","Administrators (Principals & Assistant Principals)",138119
"WoodlandHillsChtr","Arts Program",38196
"WoodlandHillsChtr","Cafeteria",81590
"WoodlandHillsChtr","Campus Aides",21030
"WoodlandHillsChtr","Certificated Supplemental Time (X, Z, & Professional Development)",96
"WoodlandHillsChtr","Certificated Supplemental Time (X, Z, & Professional Development)",2000
"WoodlandHillsChtr","Certificated Supplemental Time (X, Z, & Professional Development)",14000
"WoodlandHillsChtr","Clerical Substitutes",1301
"WoodlandHillsChtr","Clerical Support",124665
"WoodlandHillsChtr","Counselors, Pupil Services & Attendance (Psa)",10441
"WoodlandHillsChtr","Custodial Supplies",4710
"WoodlandHillsChtr","Custodians",38180
"WoodlandHillsChtr","Custodians",127062
"WoodlandHillsChtr","Differentials/Longevities",2872
"WoodlandHillsChtr","Donations",0
"WoodlandHillsChtr","General Supplies",11373
"WoodlandHillsChtr","Instructional Materials",8829
"WoodlandHillsChtr","Instructional Materials",10704
"WoodlandHillsChtr","Instructional Materials",45979
"WoodlandHillsChtr","Nurses",19790
"WoodlandHillsChtr","Off-Norm & One Time School Allocations",0
